// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (34.3)
// Firmware Version: 2.1.4
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	StatusWord	ClippingFlags	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber	
22354	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.250711	-0.190548	10.314839	-0.017504	0.046821	0.506836	-0.005531	-0.001717	0.003624	0.162842	0.031006	-0.677490	0.002506	-0.001903	0.103148	1.000000	-0.000028	-0.000009	0.000018	100258.0000	0.995065	-0.095643	0.026408	0.096251	0.995096	-0.022788	-0.024099	0.025218	0.999391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22355	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.250943	-0.214135	10.327121	-0.021723	0.025071	0.519648	-0.009918	-0.013542	0.000000	0.162842	0.028564	-0.674561	0.002502	-0.002136	0.103271	0.999999	-0.000050	-0.000068	0.000000	100258.0000	0.995062	-0.095640	0.026544	0.096253	0.995094	-0.022887	-0.024224	0.025329	0.999386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22356	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.251716	-0.227406	10.381970	-0.023171	0.014216	0.574788	-0.010109	-0.002670	0.001526	0.163086	0.026367	-0.671631	0.002516	-0.002269	0.103820	0.999999	-0.000051	-0.000013	0.000008	100258.0000	0.995063	-0.095623	0.026570	0.096240	0.995093	-0.022989	-0.024241	0.025432	0.999383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22357	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.256639	-0.244585	10.278302	-0.018070	-0.005113	0.471710	-0.008392	-0.005913	0.009918	0.160400	0.028564	-0.671387	0.002563	-0.002441	0.102783	0.999999	-0.000042	-0.000030	0.000050	100258.0000	0.995071	-0.095523	0.026627	0.096143	0.995100	-0.023075	-0.024292	0.025522	0.999379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22358	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.250827	-0.250812	10.339269	-0.025829	-0.010818	0.532627	0.007439	-0.000191	-0.000954	0.160400	0.028564	-0.674316	0.002508	-0.002512	0.103393	1.000000	0.000037	-0.000001	-0.000005	100252.0000	0.995070	-0.095532	0.026629	0.096151	0.995101	-0.023001	-0.024301	0.025448	0.999381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22359	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.256348	-0.219953	10.302730	-0.016368	0.019490	0.495546	-0.004387	0.000000	0.000000	0.160400	0.028564	-0.671387	0.002563	-0.002197	0.103027	1.000000	-0.000022	0.000000	0.000000	100252.0000	0.995070	-0.095532	0.026629	0.096151	0.995100	-0.023044	-0.024297	0.025491	0.999380	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22360	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.280555	-0.201775	10.327061	0.009439	0.035249	0.520090	0.002289	0.004005	0.000000	0.157959	0.028809	-0.679688	0.002808	-0.002019	0.103271	1.000000	0.000011	0.000020	0.000000	100268.0000	0.995071	-0.095533	0.026589	0.096151	0.995101	-0.023022	-0.024259	0.025465	0.999381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22361	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.299448	-0.201742	10.314924	0.027312	0.034387	0.508461	-0.006104	-0.007439	0.007629	0.165527	0.033447	-0.680664	0.002991	-0.002014	0.103149	0.999999	-0.000031	-0.000037	0.000038	100268.0000	0.995077	-0.095455	0.026661	0.096077	0.995106	-0.023085	-0.024327	0.025532	0.999378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22362	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.293805	-0.238634	10.278222	0.018864	-0.003247	0.472484	0.001335	-0.003242	-0.001717	0.162842	0.028564	-0.674561	0.002936	-0.002387	0.102782	1.000000	0.000007	-0.000016	-0.000009	100270.0000	0.995074	-0.095471	0.026694	0.096093	0.995105	-0.023071	-0.024361	0.025522	0.999377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22363	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.280753	-0.201960	10.205068	0.011540	0.034302	0.398175	-0.010681	0.000191	-0.000763	0.160156	0.031006	-0.671631	0.002808	-0.002014	0.102051	0.999999	-0.000053	0.000001	-0.000004	100270.0000	0.995073	-0.095479	0.026693	0.096104	0.995101	-0.023177	-0.024349	0.025628	0.999375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22364	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.268553	-0.215274	10.284315	-0.004004	0.025247	0.477354	-0.009727	-0.001907	0.004387	0.157715	0.028809	-0.674072	0.002685	-0.002148	0.102843	0.999999	-0.000049	-0.000010	0.000022	100274.0000	0.995077	-0.095435	0.026711	0.096062	0.995103	-0.023276	-0.024358	0.025727	0.999372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22365	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.268157	-0.214245	10.327146	-0.003932	0.028640	0.520120	-0.012207	0.007820	-0.006104	0.160400	0.026367	-0.671387	0.002686	-0.002136	0.103271	0.999999	-0.000061	0.000039	-0.000031	100274.0000	0.995073	-0.095497	0.026634	0.096125	0.995094	-0.023396	-0.024269	0.025841	0.999371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22366	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.267970	-0.203048	10.363661	-0.005116	0.041128	0.556343	-0.005913	-0.005150	-0.007057	0.160156	0.031006	-0.674561	0.002677	-0.002028	0.103637	1.000000	-0.000030	-0.000026	-0.000035	100276.0000	0.995065	-0.095566	0.026687	0.096197	0.995086	-0.023453	-0.024314	0.025904	0.999369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22367	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.286981	-0.177191	10.260003	0.018762	0.062632	0.452650	-0.003624	-0.002289	0.002289	0.157715	0.028809	-0.674072	0.002869	-0.001770	0.102600	1.000000	-0.000018	-0.000011	0.000011	100276.0000	0.995067	-0.095542	0.026709	0.096175	0.995087	-0.023490	-0.024334	0.025943	0.999367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22368	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.269231	-0.227066	10.265988	-0.004978	0.017061	0.459325	-0.014687	-0.009537	0.003815	0.162842	0.031006	-0.674805	0.002687	-0.002263	0.102660	0.999999	-0.000073	-0.000048	0.000019	100262.0000	0.995068	-0.095502	0.026804	0.096140	0.995087	-0.023638	-0.024415	0.026098	0.999361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22369	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.251007	-0.219978	10.308814	-0.025272	0.027139	0.501461	-0.004578	-0.015068	0.012207	0.157959	0.028809	-0.679688	0.002502	-0.002197	0.103088	0.999999	-0.000023	-0.000075	0.000061	100262.0000	0.995076	-0.095376	0.026951	0.096020	0.995098	-0.023687	-0.024560	0.026158	0.999356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22370	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.282568	-0.177908	10.320936	0.009869	0.067063	0.513426	-0.006294	-0.005531	0.006104	0.163086	0.028564	-0.680176	0.002823	-0.001776	0.103209	1.000000	-0.000031	-0.000028	0.000031	100274.0000	0.995081	-0.095314	0.027005	0.095960	0.995102	-0.023751	-0.024609	0.026226	0.999353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22371	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.238024	-0.226149	10.327142	-0.038859	0.024055	0.519571	-0.006104	0.000191	0.003052	0.157715	0.031006	-0.677246	0.002380	-0.002258	0.103271	0.999999	-0.000031	0.000001	0.000015	100274.0000	0.995084	-0.095283	0.027003	0.095931	0.995103	-0.023813	-0.024601	0.026286	0.999352	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22372	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.268884	-0.220806	10.320930	-0.008679	0.027304	0.514065	-0.008011	-0.008202	-0.000954	0.155029	0.028809	-0.674072	0.002685	-0.002204	0.103209	1.000000	-0.000040	-0.000041	-0.000005	100280.0000	0.995081	-0.095290	0.027085	0.095943	0.995100	-0.023892	-0.024675	0.026374	0.999348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22373	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.268854	-0.238592	10.290507	-0.010017	0.010098	0.484086	-0.010681	-0.005913	0.003815	0.152588	0.031250	-0.679688	0.002686	-0.002380	0.102905	0.999999	-0.000053	-0.000030	0.000019	100280.0000	0.995083	-0.095251	0.027143	0.095908	0.995101	-0.024000	-0.024724	0.026485	0.999343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22374	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.275575	-0.221348	10.253791	-0.001415	0.026586	0.447160	-0.009346	-0.006676	-0.001717	0.162842	0.028564	-0.674561	0.002752	-0.002209	0.102538	1.000000	-0.000047	-0.000033	-0.000009	100270.0000	0.995080	-0.095266	0.027210	0.095926	0.995097	-0.024093	-0.024781	0.026585	0.999339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22375	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.280666	-0.226154	10.321040	0.002199	0.023537	0.514618	-0.006104	0.001717	0.006104	0.157471	0.033447	-0.674561	0.002808	-0.002258	0.103210	0.999999	-0.000031	0.000009	0.000031	100270.0000	0.995086	-0.095207	0.027191	0.095868	0.995101	-0.024156	-0.024758	0.026644	0.999338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22376	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.256200	-0.214555	10.351461	-0.021967	0.038707	0.544070	-0.004959	-0.000954	0.005913	0.162842	0.031006	-0.674805	0.002562	-0.002143	0.103515	1.000000	-0.000025	-0.000005	0.000030	100256.0000	0.995092	-0.095148	0.027199	0.095810	0.995105	-0.024207	-0.024763	0.026694	0.999337	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22377	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.280908	-0.196102	10.321026	0.004948	0.056038	0.513870	-0.015259	-0.002861	0.001526	0.163086	0.023926	-0.674072	0.002808	-0.001953	0.103210	0.999999	-0.000076	-0.000014	0.000008	100256.0000	0.995092	-0.095130	0.027228	0.095797	0.995103	-0.024360	-0.024777	0.026848	0.999332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22378	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.281554	-0.184728	10.284315	0.006149	0.065657	0.476928	-0.000191	-0.009727	-0.006294	0.165527	0.031006	-0.680420	0.002810	-0.001847	0.102843	1.000000	-0.000001	-0.000049	-0.000031	100258.0000	0.995084	-0.095190	0.027326	0.095860	0.995097	-0.024360	-0.024874	0.026859	0.999330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22379	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.244872	-0.232448	10.284395	-0.036462	0.023361	0.477157	-0.009918	-0.014305	0.003815	0.157715	0.031006	-0.674316	0.002441	-0.002319	0.102844	0.999999	-0.000050	-0.000072	0.000019	100258.0000	0.995084	-0.095148	0.027468	0.095824	0.995098	-0.024460	-0.025006	0.026972	0.999323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22380	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.251989	-0.215191	10.259896	-0.027224	0.040254	0.452443	-0.009918	-0.006294	0.008392	0.157715	0.031006	-0.674316	0.002517	-0.002147	0.102599	1.000000	-0.000050	-0.000031	0.000042	100268.0000	0.995091	-0.095063	0.027529	0.095744	0.995103	-0.024561	-0.025060	0.027076	0.999319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22381	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.262794	-0.207598	10.272206	-0.016792	0.046901	0.464856	-0.001526	-0.006676	0.000000	0.157715	0.031006	-0.679932	0.002625	-0.002075	0.102722	0.999999	-0.000008	-0.000033	0.000000	100268.0000	0.995089	-0.095061	0.027596	0.095744	0.995103	-0.024576	-0.025125	0.027098	0.999317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22382	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.281710	-0.202172	10.302620	0.001443	0.052983	0.495630	-0.010872	-0.005531	0.003815	0.157715	0.028809	-0.671387	0.002814	-0.002016	0.103026	1.000000	-0.000054	-0.000028	0.000019	100274.0000	0.995091	-0.095021	0.027650	0.095708	0.995103	-0.024686	-0.025169	0.027211	0.999313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22383	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.269556	-0.220210	10.296594	-0.014853	0.037166	0.489711	-0.009155	-0.019646	0.009155	0.160400	0.028564	-0.674316	0.002686	-0.002197	0.102966	0.999999	-0.000046	-0.000098	0.000046	100274.0000	0.995095	-0.094924	0.027844	0.095619	0.995110	-0.024780	-0.025356	0.027321	0.999305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22384	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.307226	-0.184276	10.320946	0.026295	0.069812	0.514205	-0.002289	-0.000954	0.002289	0.160400	0.028564	-0.674316	0.003072	-0.001842	0.103209	1.000000	-0.000011	-0.000005	0.000011	100274.0000	0.995097	-0.094900	0.027853	0.095596	0.995111	-0.024803	-0.025363	0.027344	0.999304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22385	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.305395	-0.201900	10.327133	0.022151	0.053999	0.520767	-0.009155	-0.004387	0.007629	0.160400	0.028564	-0.671387	0.003052	-0.002014	0.103271	0.999999	-0.000046	-0.000022	0.000038	100274.0000	0.995103	-0.094822	0.027895	0.095521	0.995116	-0.024897	-0.025398	0.027439	0.999301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22386	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.287121	-0.208733	10.290432	0.004841	0.047876	0.483753	-0.003242	0.002480	-0.001717	0.160645	0.023926	-0.674072	0.002872	-0.002086	0.102904	1.000000	-0.000016	0.000012	-0.000009	100264.0000	0.995103	-0.094838	0.027871	0.095537	0.995114	-0.024928	-0.025370	0.027469	0.999301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22387	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.298838	-0.201443	10.308844	0.017297	0.054386	0.502297	-0.000572	0.004578	-0.001526	0.157715	0.028809	-0.674072	0.002991	-0.002014	0.103088	1.000000	-0.000003	0.000023	-0.000008	100264.0000	0.995102	-0.094853	0.027825	0.095551	0.995112	-0.024934	-0.025324	0.027470	0.999302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22388	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.292977	-0.226497	10.339329	0.006776	0.032689	0.533218	-0.010872	-0.009537	0.006676	0.160400	0.026367	-0.677002	0.002925	-0.002259	0.103394	0.999999	-0.000054	-0.000048	0.000033	100268.0000	0.995106	-0.094783	0.027919	0.095486	0.995116	-0.025044	-0.025409	0.027587	0.999296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22389	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.250671	-0.213816	10.339341	-0.034905	0.049401	0.531725	-0.003815	-0.008202	-0.003052	0.165283	0.035645	-0.675293	0.002502	-0.002136	0.103394	0.999999	-0.000019	-0.000041	-0.000015	100268.0000	0.995101	-0.094812	0.028002	0.095519	0.995112	-0.025081	-0.025487	0.027633	0.999293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22390	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.245011	-0.201883	10.278223	-0.037445	0.060147	0.470193	-0.001717	-0.000191	-0.002480	0.155273	0.023926	-0.676514	0.002450	-0.002018	0.102782	1.000000	-0.000009	-0.000001	-0.000012	100268.0000	0.995099	-0.094834	0.028004	0.095542	0.995109	-0.025097	-0.025487	0.027650	0.999293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22391	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.280699	-0.213562	10.327151	-0.004120	0.046206	0.520381	0.001526	0.000954	0.012970	0.160400	0.028564	-0.677246	0.002808	-0.002136	0.103271	0.999999	0.000008	0.000005	0.000065	100268.0000	0.995112	-0.094705	0.027991	0.095411	0.995122	-0.025086	-0.025479	0.027634	0.999293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22392	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-66.0000	0.281003	-0.201608	10.333235	-0.004098	0.059288	0.526162	-0.005531	-0.008392	0.001335	0.157715	0.031006	-0.674316	0.002806	-0.002013	0.103333	0.999999	-0.000028	-0.000042	0.000007	100258.0000	0.995111	-0.094689	0.028075	0.095400	0.995122	-0.025141	-0.025557	0.027696	0.999290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22393	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.286532	-0.220249	10.290525	0.002264	0.040168	0.484104	-0.009918	0.006294	0.008392	0.155029	0.031006	-0.674072	0.002869	-0.002197	0.102905	0.999999	-0.000050	0.000031	0.000042	100258.0000	0.995121	-0.094608	0.028010	0.095319	0.995127	-0.025242	-0.025485	0.027789	0.999289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22394	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.274813	-0.184654	10.320919	-0.009474	0.078779	0.513236	-0.009537	-0.016022	0.005150	0.163086	0.031006	-0.680420	0.002740	-0.001842	0.103209	0.999999	-0.000048	-0.000080	0.000026	100268.0000	0.995121	-0.094552	0.028169	0.095270	0.995129	-0.025339	-0.025636	0.027899	0.999282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22395	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.287124	-0.207684	10.266103	0.002033	0.053155	0.459392	-0.003052	-0.005150	0.005341	0.160400	0.028564	-0.671387	0.002869	-0.002075	0.102661	0.999999	-0.000015	-0.000026	0.000027	100268.0000	0.995125	-0.094496	0.028219	0.095216	0.995133	-0.025371	-0.025684	0.027934	0.999280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22396	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.281292	-0.214215	10.314840	-0.005502	0.049022	0.508093	-0.004196	-0.000954	-0.004005	0.157959	0.023926	-0.673828	0.002812	-0.002140	0.103148	1.000000	-0.000021	-0.000005	-0.000020	100280.0000	0.995121	-0.094533	0.028229	0.095254	0.995129	-0.025411	-0.025690	0.027976	0.999278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22397	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.293189	-0.213670	10.308831	0.005932	0.048259	0.502410	-0.000763	-0.004387	0.005341	0.160400	0.028564	-0.671387	0.002930	-0.002136	0.103088	0.999999	-0.000004	-0.000022	0.000027	100280.0000	0.995125	-0.094478	0.028272	0.095200	0.995134	-0.025420	-0.025732	0.027988	0.999277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22398	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.287649	-0.189843	10.302620	0.001986	0.073688	0.495432	-0.008583	-0.007820	0.000572	0.159912	0.035889	-0.672119	0.002872	-0.001894	0.103026	1.000000	-0.000043	-0.000039	0.000003	100258.0000	0.995124	-0.094472	0.028350	0.095199	0.995131	-0.025506	-0.025802	0.028080	0.999273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22399	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.268697	-0.195554	10.284416	-0.016946	0.069564	0.476847	-0.004578	-0.002861	0.004578	0.163086	0.026367	-0.671631	0.002686	-0.001953	0.102844	0.999999	-0.000023	-0.000014	0.000023	100258.0000	0.995128	-0.094423	0.028377	0.095153	0.995135	-0.025553	-0.025826	0.028128	0.999271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22400	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.287136	-0.196541	10.314834	0.000874	0.069396	0.507781	-0.012589	0.000191	0.005150	0.154785	0.033447	-0.674316	0.002872	-0.001959	0.103148	1.000000	-0.000063	0.000001	0.000026	100280.0000	0.995132	-0.094373	0.028374	0.095106	0.995136	-0.025680	-0.025812	0.028253	0.999267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
